"Rentrée";"Personnel";"etablissement_type";"Catégorie";"Corps";"code_corps";"Filière";"Sexe";"Effectif"
2020;"contractuels";"Grand établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";11
2020;"contractuels";"Grand établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";4
2020;"contractuels";"Grand établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";391
2020;"contractuels";"Grand établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";206
2020;"contractuels";"Grand établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";18
2020;"contractuels";"Grand établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";8
2020;"contractuels";"Grand établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";568
2020;"contractuels";"Grand établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";309
2020;"contractuels";"Grand établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";6
2020;"contractuels";"Grand établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";3
2020;"contractuels";"Université";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";31
2020;"contractuels";"Université";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";3
2020;"contractuels";"Université";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";1765
2020;"contractuels";"Université";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";984
2020;"contractuels";"Université";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";665
2020;"contractuels";"Université";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";308
2020;"contractuels";"Université";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";47
2020;"contractuels";"Université";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";23
2020;"contractuels";"Université";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Femme";3
2020;"contractuels";"Université";"A";"Conseillers techniques de service social des administrations de l'Etat";"CTSSAE";"Sociale et de santé";"Homme";1
2020;"contractuels";"Université";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";10
2020;"contractuels";"Université";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";2
2020;"contractuels";"Université";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Femme";1
2020;"contractuels";"Université";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Homme";0
2020;"contractuels";"Université";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";101
2020;"contractuels";"Université";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";10
2020;"contractuels";"Université";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";4496
2020;"contractuels";"Université";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";2927
2020;"contractuels";"Université";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";1180
2020;"contractuels";"Université";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";1427
2020;"contractuels";"Université";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Femme";203
2020;"contractuels";"Université";"A";"Médecins de l'éducation nationale";"MEN";"Sociale et de santé";"Homme";49
2020;"contractuels";"Université";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Femme";70
2020;"contractuels";"Université";"A";"Médecins de prévention";"MED PREV";"Sociale et de santé";"Homme";22
2020;"contractuels";"Université";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";144
2020;"contractuels";"Université";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";43
2020;"contractuels";"Université";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";420
2020;"contractuels";"Université";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";72
2020;"contractuels";"Université";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";3758
2020;"contractuels";"Université";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";1683
2020;"contractuels";"Université";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";1085
2020;"contractuels";"Université";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";235
2020;"contractuels";"Université";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";6603
2020;"contractuels";"Université";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";2811
2020;"contractuels";"Université";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Femme";4
2020;"contractuels";"Université";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Homme";6
2020;"contractuels";"Université";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";273
2020;"contractuels";"Université";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";129
2020;"contractuels";NA;"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2020;"contractuels";NA;"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";0
2020;"titulaires";"Autre établissement";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Femme";5
2020;"titulaires";"Autre établissement";"A";"Assistants de service social des administrations de l'Etat";"ASSAE";"Sociale et de santé";"Homme";0
2020;"titulaires";"Autre établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";42
2020;"titulaires";"Autre établissement";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";15
2020;"titulaires";"Autre établissement";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";15
2020;"titulaires";"Autre établissement";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";6
2020;"titulaires";"Autre établissement";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";5
2020;"titulaires";"Autre établissement";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";3
2020;"titulaires";"Autre établissement";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";18
2020;"titulaires";"Autre établissement";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";7
2020;"titulaires";"Autre établissement";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Femme";2
2020;"titulaires";"Autre établissement";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Homme";3
2020;"titulaires";"Autre établissement";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";6
2020;"titulaires";"Autre établissement";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";0
2020;"titulaires";"Autre établissement";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";94
2020;"titulaires";"Autre établissement";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";77
2020;"titulaires";"Autre établissement";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Femme";28
2020;"titulaires";"Autre établissement";"A";"Ingénieurs de recherche";"IGR";"Ingénieurs et techniciens de recherche et de formation";"Homme";34
2020;"titulaires";"Autre établissement";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";20
2020;"titulaires";"Autre établissement";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";4
2020;"titulaires";"Autre établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";18
2020;"titulaires";"Autre établissement";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";0
2020;"titulaires";"Autre établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";68
2020;"titulaires";"Autre établissement";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";35
2020;"titulaires";"Autre établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";12
2020;"titulaires";"Autre établissement";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";1
2020;"titulaires";"Autre établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";37
2020;"titulaires";"Autre établissement";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";22
2020;"titulaires";"Autre établissement";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Femme";0
2020;"titulaires";"Autre établissement";"C";"Adjoints techniques des établissements d'enseignement";"ATEC";"Ouvrière";"Homme";1
2020;"titulaires";"Autre établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";4
2020;"titulaires";"Autre établissement";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";6
2020;"titulaires";"Bibliothèque";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2020;"titulaires";"Bibliothèque";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";1
2020;"titulaires";"Bibliothèque";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";0
2020;"titulaires";"Bibliothèque";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";2
2020;"titulaires";"Bibliothèque";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";10
2020;"titulaires";"Bibliothèque";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";3
2020;"titulaires";"Bibliothèque";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";18
2020;"titulaires";"Bibliothèque";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";12
2020;"titulaires";"Bibliothèque";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Femme";1
2020;"titulaires";"Bibliothèque";"A";"Conservateurs généraux des bibliothèques";"CONSER. GEN.";"Bibliothèque";"Homme";5
2020;"titulaires";"Bibliothèque";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2020;"titulaires";"Bibliothèque";"A";"Ingénieurs d'études";"IGE";"Ingénieurs et techniciens de recherche et de formation";"Homme";1
2020;"titulaires";"Bibliothèque";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Femme";20
2020;"titulaires";"Bibliothèque";"B";"Bibliothécaires assistants spécialisés";"BIBAS";"Bibliothèque";"Homme";9
2020;"titulaires";"Bibliothèque";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Femme";2
2020;"titulaires";"Bibliothèque";"B";"Secrétaires administratifs de l'éducation nationale et de l'enseignement supérieur";"SAENES";"Administrative";"Homme";0
2020;"titulaires";"Bibliothèque";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Femme";4
2020;"titulaires";"Bibliothèque";"B";"Techniciens de recherche et de formation";"TECH";"Ingénieurs et techniciens de recherche et de formation";"Homme";7
2020;"titulaires";"Bibliothèque";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Femme";7
2020;"titulaires";"Bibliothèque";"C";"Adjoints administratifs de l'éducation nationale et de l'enseignement supérieur";"ADJAENES";"Administrative";"Homme";3
2020;"titulaires";"Bibliothèque";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Femme";1
2020;"titulaires";"Bibliothèque";"C";"Adjoints techniques de recherche et de formation";"ATRF";"Ingénieurs et techniciens de recherche et de formation";"Homme";3
2020;"titulaires";"Bibliothèque";"C";"Magasiniers";"MAG";"Bibliothèque";"Femme";24
2020;"titulaires";"Bibliothèque";"C";"Magasiniers";"MAG";"Bibliothèque";"Homme";10
2020;"titulaires";"École";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Femme";155
2020;"titulaires";"École";"A";"Assistants ingénieurs";"ASI";"Ingénieurs et techniciens de recherche et de formation";"Homme";159
2020;"titulaires";"École";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Femme";57
2020;"titulaires";"École";"A";"Attachés d'administration de l'Etat";"AAE";"Administrative";"Homme";26
2020;"titulaires";"École";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Femme";9
2020;"titulaires";"École";"A";"Bibliothécaires";"BIB";"Bibliothèque";"Homme";3
2020;"titulaires";"École";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Femme";16
2020;"titulaires";"École";"A";"Conservateurs des bibliothèques";"CONSER.";"Bibliothèque";"Homme";2
2020;"titulaires";"École";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Femme";8
2020;"titulaires";"École";"A";"Infirmiers catégorie A";"INF - A";"Sociale et de santé";"Homme";1
